Driver,DriverNumber,Team,LapNumber,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,IsPersonalBest,TrackStatus,LapTime_s,Sector1Time_s,Sector2Time_s,Sector3Time_s,PitInTime_s,PitOutTime_s
SAI,55,Williams,2.0,240.0,275.0,277.0,283.0,MEDIUM,2.0,True,True,1,93.504,29.787,19.876,43.841,,
SAI,55,Williams,3.0,260.0,284.0,,289.0,MEDIUM,3.0,True,False,1,107.369,29.154,17.877,60.338,1207.484,
SAI,55,Williams,4.0,257.0,263.0,272.0,138.0,MEDIUM,4.0,False,False,1,104.676,41.787,20.153,42.736,,1234.084
SAI,55,Williams,5.0,262.0,281.0,300.0,287.0,MEDIUM,5.0,False,True,1,82.552,28.987,17.914,35.651,,
SAI,55,Williams,6.0,143.0,190.0,275.0,216.0,MEDIUM,6.0,False,False,1,122.25,42.386,30.53,49.334,,
SAI,55,Williams,7.0,262.0,280.0,303.0,289.0,MEDIUM,7.0,False,True,1,82.253,28.994,17.869,35.39,,
SAI,55,Williams,8.0,168.0,203.0,285.0,209.0,MEDIUM,8.0,False,False,1,116.963,41.309,29.215,46.439,,
SAI,55,Williams,9.0,256.0,267.0,276.0,253.0,MEDIUM,9.0,False,False,1,92.37,32.036,19.87,40.464,,
SAI,55,Williams,10.0,265.0,274.0,,290.0,MEDIUM,10.0,False,False,1,,28.919,18.066,,1916.742,
RUS,63,Mercedes,1.0,113.0,284.0,275.0,122.0,HARD,1.0,True,False,12,113.165,50.673,21.755,40.737,,910.646
RUS,63,Mercedes,2.0,262.0,283.0,303.0,291.0,HARD,2.0,True,True,1,81.3,28.71,17.724,34.866,,
RUS,63,Mercedes,3.0,199.0,168.0,275.0,196.0,HARD,3.0,True,False,1,118.585,41.886,27.385,49.314,,
RUS,63,Mercedes,4.0,264.0,279.0,310.0,292.0,HARD,4.0,True,True,1,80.984,28.371,17.649,34.964,,
RUS,63,Mercedes,5.0,243.0,281.0,,248.0,HARD,5.0,True,False,1,,35.149,20.877,,1396.131,
RUS,63,Mercedes,6.0,262.0,175.0,278.0,191.0,SOFT,1.0,True,False,1,123.699,63.207,19.844,40.648,,1688.962
RUS,63,Mercedes,7.0,264.0,279.0,300.0,294.0,SOFT,2.0,True,True,1,80.049,28.037,17.555,34.457,,
RUS,63,Mercedes,8.0,203.0,201.0,270.0,236.0,SOFT,3.0,True,False,1,146.994,67.911,26.698,52.385,,
RUS,63,Mercedes,9.0,262.0,274.0,,290.0,SOFT,4.0,True,False,1,106.206,28.095,17.659,60.452,2131.721,
RUS,63,Mercedes,10.0,170.0,123.0,275.0,227.0,SOFT,5.0,False,False,1,147.361,70.395,29.065,47.901,,2146.07
RUS,63,Mercedes,11.0,163.0,192.0,276.0,292.0,SOFT,6.0,False,False,1,100.246,34.001,22.394,43.851,,
RUS,63,Mercedes,12.0,218.0,179.0,,289.0,SOFT,7.0,False,False,1,,46.052,22.657,,2507.513,
RUS,63,Mercedes,13.0,238.0,266.0,280.0,212.0,HARD,6.0,False,False,1,123.196,66.562,19.038,37.596,,2930.735
RUS,63,Mercedes,14.0,244.0,284.0,288.0,270.0,HARD,7.0,False,False,1,84.428,29.694,18.252,36.482,,
RUS,63,Mercedes,15.0,247.0,276.0,284.0,275.0,HARD,8.0,False,False,1,84.314,29.412,18.384,36.518,,
RUS,63,Mercedes,16.0,247.0,288.0,290.0,269.0,HARD,9.0,False,False,1,83.469,29.47,18.131,35.868,,
RUS,63,Mercedes,17.0,250.0,293.0,284.0,279.0,HARD,10.0,False,False,1,83.298,29.246,18.127,35.925,,
RUS,63,Mercedes,18.0,247.0,292.0,293.0,280.0,HARD,11.0,False,False,1,83.461,29.27,18.061,36.13,,
RUS,63,Mercedes,19.0,253.0,295.0,288.0,285.0,HARD,12.0,False,False,1,83.507,29.18,18.09,36.237,,
RUS,63,Mercedes,20.0,252.0,298.0,295.0,284.0,HARD,13.0,False,False,1,83.208,29.291,17.914,36.003,,
RUS,63,Mercedes,21.0,250.0,295.0,294.0,291.0,HARD,14.0,False,False,1,83.138,29.252,17.962,35.924,,
RUS,63,Mercedes,22.0,249.0,295.0,294.0,288.0,HARD,15.0,False,False,1,83.802,29.519,18.039,36.244,,
RUS,63,Mercedes,23.0,253.0,301.0,298.0,289.0,HARD,16.0,False,False,1,84.4,29.311,17.957,37.132,,
RUS,63,Mercedes,24.0,253.0,299.0,294.0,301.0,HARD,17.0,False,False,1,83.827,29.403,18.015,36.409,,
RUS,63,Mercedes,25.0,256.0,300.0,,293.0,HARD,18.0,False,False,1267,,29.394,17.96,,4056.636,
RUS,63,Mercedes,26.0,246.0,288.0,271.0,196.0,SOFT,8.0,False,False,1,136.479,73.434,21.367,41.678,,4287.444
RUS,63,Mercedes,27.0,248.0,230.0,4.0,209.0,SOFT,9.0,False,False,1,148.264,33.771,24.213,90.28,,
RUS,63,Mercedes,28.0,255.0,285.0,,250.0,SOFT,10.0,False,False,1,,32.554,18.508,,4658.726,
BOT,77,Cadillac,1.0,225.0,244.0,280.0,103.0,MEDIUM,1.0,True,False,1,138.632,70.489,21.596,46.547,,1146.487
BOT,77,Cadillac,2.0,255.0,298.0,303.0,287.0,MEDIUM,2.0,True,True,1,85.433,30.602,18.102,36.729,,
BOT,77,Cadillac,3.0,225.0,223.0,273.0,233.0,MEDIUM,3.0,True,False,1,115.397,36.165,23.738,55.494,,
BOT,77,Cadillac,4.0,219.0,277.0,272.0,287.0,MEDIUM,4.0,True,False,1,110.894,37.732,24.139,49.023,,
BOT,77,Cadillac,5.0,260.0,295.0,303.0,286.0,MEDIUM,5.0,True,True,1,85.249,30.476,18.129,36.644,,
BOT,77,Cadillac,6.0,207.0,280.0,279.0,225.0,MEDIUM,6.0,True,False,1,108.898,37.232,23.469,48.197,,
BOT,77,Cadillac,7.0,231.0,274.0,,292.0,MEDIUM,7.0,True,False,1,,33.049,20.808,,1877.49,
BOT,77,Cadillac,8.0,236.0,277.0,282.0,128.0,SOFT,1.0,True,False,1,103.408,42.402,20.762,40.244,,2216.435
BOT,77,Cadillac,9.0,264.0,294.0,303.0,296.0,SOFT,2.0,True,True,1,83.66,29.352,18.028,36.28,,
BOT,77,Cadillac,10.0,81.0,211.0,225.0,218.0,SOFT,3.0,True,False,1,121.785,42.377,26.776,52.632,,
BOT,77,Cadillac,11.0,223.0,201.0,273.0,202.0,SOFT,4.0,True,False,1,118.318,42.912,25.94,49.466,,
BOT,77,Cadillac,12.0,265.0,290.0,265.0,285.0,SOFT,5.0,True,False,1,84.015,29.523,18.094,36.398,,
BOT,77,Cadillac,13.0,141.0,285.0,,136.0,SOFT,6.0,True,False,1,,40.716,22.34,,2827.32,
BOT,77,Cadillac,14.0,258.0,292.0,262.0,218.0,MEDIUM,8.0,False,False,1,145.617,87.288,18.774,39.555,,3240.595
BOT,77,Cadillac,15.0,261.0,286.0,277.0,254.0,MEDIUM,9.0,False,False,1,87.677,31.088,18.464,38.125,,
BOT,77,Cadillac,16.0,265.0,285.0,278.0,270.0,MEDIUM,10.0,False,False,1,87.886,31.012,18.593,38.281,,
BOT,77,Cadillac,17.0,253.0,292.0,260.0,265.0,MEDIUM,11.0,False,False,1,88.143,31.057,18.44,38.646,,
BOT,77,Cadillac,18.0,255.0,297.0,283.0,257.0,MEDIUM,12.0,False,False,1,89.235,31.075,18.42,39.74,,
BOT,77,Cadillac,19.0,259.0,299.0,286.0,275.0,MEDIUM,13.0,False,False,1,87.522,30.785,18.284,38.453,,
BOT,77,Cadillac,20.0,258.0,252.0,272.0,274.0,MEDIUM,14.0,False,False,1,90.609,31.05,19.387,40.172,,
BOT,77,Cadillac,21.0,262.0,293.0,281.0,275.0,MEDIUM,15.0,False,False,1,88.689,31.439,18.528,38.722,,
BOT,77,Cadillac,22.0,268.0,291.0,215.0,280.0,MEDIUM,16.0,False,False,126,98.749,31.085,18.607,49.057,,
BOT,77,Cadillac,23.0,206.0,302.0,297.0,203.0,MEDIUM,17.0,False,False,671,100.822,38.865,22.797,39.16,,
BOT,77,Cadillac,24.0,259.0,287.0,282.0,283.0,MEDIUM,18.0,False,False,1,88.253,31.071,18.589,38.593,,
BOT,77,Cadillac,25.0,259.0,285.0,292.0,274.0,MEDIUM,19.0,False,False,1,89.192,31.002,18.557,39.633,,
BOT,77,Cadillac,26.0,272.0,285.0,299.0,250.0,MEDIUM,20.0,False,False,1,90.224,31.779,19.366,39.079,,
BOT,77,Cadillac,27.0,200.0,199.0,147.0,217.0,MEDIUM,21.0,False,False,1,149.202,38.467,25.49,85.245,,
BOT,77,Cadillac,28.0,255.0,187.0,,236.0,MEDIUM,22.0,False,False,1,,33.913,21.374,,4693.702,
PIA,81,McLaren,1.0,251.0,276.0,243.0,63.0,HARD,1.0,True,False,12,129.455,66.846,20.665,41.944,,852.003
PIA,81,McLaren,2.0,244.0,279.0,281.0,174.0,HARD,2.0,True,True,21,102.409,38.372,19.991,44.046,,
PIA,81,McLaren,3.0,263.0,297.0,304.0,283.0,HARD,3.0,True,True,1,81.673,28.899,17.799,34.975,,
PIA,81,McLaren,4.0,166.0,198.0,279.0,188.0,HARD,4.0,True,False,1,129.361,44.102,28.695,56.564,,
PIA,81,McLaren,5.0,268.0,288.0,307.0,293.0,HARD,5.0,True,True,1,81.076,28.494,17.743,34.839,,
PIA,81,McLaren,6.0,185.0,115.0,288.0,207.0,HARD,6.0,True,False,1,125.638,42.632,27.243,55.763,,
PIA,81,McLaren,7.0,268.0,281.0,301.0,297.0,HARD,7.0,True,True,1,80.638,28.134,17.805,34.699,,
PIA,81,McLaren,8.0,121.0,247.0,279.0,177.0,HARD,8.0,True,False,1,116.202,41.142,26.208,48.852,,
PIA,81,McLaren,9.0,263.0,276.0,303.0,285.0,HARD,9.0,True,False,1,80.85,28.343,17.8,34.707,,
PIA,81,McLaren,10.0,216.0,244.0,,199.0,HARD,10.0,True,False,1,,37.654,22.477,,1865.86,
PIA,81,McLaren,11.0,257.0,278.0,292.0,143.0,SOFT,1.0,True,False,1,103.616,39.799,20.018,43.799,,2723.137
PIA,81,McLaren,12.0,266.0,289.0,304.0,300.0,SOFT,2.0,True,True,1,79.729,27.803,17.538,34.388,,
PIA,81,McLaren,13.0,227.0,160.0,,185.0,SOFT,3.0,True,False,1,,36.094,25.173,,3007.467,
PIA,81,McLaren,14.0,261.0,293.0,302.0,189.0,SOFT,4.0,False,False,1,128.799,73.438,18.072,37.289,,3467.475
PIA,81,McLaren,15.0,257.0,295.0,288.0,242.0,SOFT,5.0,False,False,1,84.906,30.216,18.053,36.637,,
PIA,81,McLaren,16.0,259.0,295.0,289.0,277.0,SOFT,6.0,False,False,1,85.21,29.827,18.294,37.089,,
PIA,81,McLaren,17.0,255.0,294.0,291.0,283.0,SOFT,7.0,False,False,1,84.594,29.299,18.439,36.856,,
PIA,81,McLaren,18.0,255.0,304.0,294.0,277.0,SOFT,8.0,False,False,1,84.648,29.66,18.088,36.9,,
PIA,81,McLaren,19.0,257.0,310.0,282.0,287.0,SOFT,9.0,False,False,1,84.884,29.528,17.708,37.648,,
PIA,81,McLaren,20.0,260.0,302.0,210.0,282.0,SOFT,10.0,False,False,126,96.569,29.512,18.088,48.969,,
PIA,81,McLaren,21.0,185.0,316.0,288.0,188.0,SOFT,11.0,False,False,671,98.09,39.055,22.021,37.014,,
PIA,81,McLaren,22.0,263.0,293.0,,283.0,SOFT,12.0,False,False,1,100.092,29.531,18.507,52.054,4259.24,
PIA,81,McLaren,23.0,260.0,292.0,289.0,234.0,HARD,11.0,False,False,1,91.0,35.823,18.379,36.798,,4279.454
PIA,81,McLaren,24.0,252.0,293.0,280.0,284.0,HARD,12.0,False,False,1,83.927,29.134,18.455,36.338,,
PIA,81,McLaren,25.0,87.0,283.0,174.0,214.0,HARD,13.0,False,False,1,,48.715,25.432,99.664,,
PIA,81,McLaren,26.0,261.0,286.0,,260.0,HARD,14.0,False,False,12,,30.539,18.818,,4721.479,
BEA,87,Haas F1 Team,1.0,262.0,267.0,238.0,123.0,HARD,1.0,True,False,1,113.957,45.861,20.354,47.742,,822.683
BEA,87,Haas F1 Team,2.0,239.0,155.0,259.0,216.0,HARD,2.0,True,True,12,104.593,33.75,21.065,49.778,,
BEA,87,Haas F1 Team,3.0,231.0,295.0,307.0,290.0,HARD,3.0,True,True,1,83.86,29.978,17.991,35.891,,
BEA,87,Haas F1 Team,4.0,130.0,201.0,254.0,176.0,HARD,4.0,True,False,1,134.022,50.429,27.837,55.756,,
BEA,87,Haas F1 Team,5.0,271.0,278.0,304.0,291.0,HARD,5.0,True,True,1,83.738,29.42,18.222,36.096,,
BEA,87,Haas F1 Team,6.0,172.0,216.0,265.0,193.0,HARD,6.0,True,False,1,122.676,49.276,27.235,46.165,,
BEA,87,Haas F1 Team,7.0,273.0,280.0,304.0,286.0,HARD,7.0,True,True,1,82.778,28.979,18.012,35.787,,
BEA,87,Haas F1 Team,8.0,131.0,203.0,270.0,210.0,HARD,8.0,True,False,1,127.546,54.808,29.519,43.219,,
BEA,87,Haas F1 Team,9.0,268.0,291.0,307.0,286.0,HARD,9.0,True,True,1,82.607,29.122,17.721,35.764,,
BEA,87,Haas F1 Team,10.0,221.0,217.0,,241.0,HARD,10.0,True,False,1,,33.56,20.884,,1851.492,
BEA,87,Haas F1 Team,11.0,247.0,268.0,273.0,138.0,SOFT,1.0,True,False,1,110.225,46.266,20.32,43.639,,2179.636
BEA,87,Haas F1 Team,12.0,243.0,311.0,309.0,295.0,SOFT,2.0,True,True,1,81.326,28.652,17.544,35.13,,
BEA,87,Haas F1 Team,13.0,125.0,139.0,192.0,220.0,SOFT,3.0,True,False,1,144.141,54.329,36.012,53.8,,
BEA,87,Haas F1 Team,14.0,180.0,230.0,269.0,168.0,SOFT,4.0,True,False,1,106.171,39.095,25.069,42.007,,
BEA,87,Haas F1 Team,15.0,257.0,303.0,,297.0,SOFT,5.0,True,False,1,,28.584,17.568,,2699.003,
BEA,87,Haas F1 Team,16.0,256.0,249.0,,149.0,HARD,11.0,False,False,1,146.64,73.948,20.329,52.363,3190.61,3060.723
BEA,87,Haas F1 Team,17.0,263.0,289.0,283.0,199.0,HARD,12.0,False,False,1,144.67,88.746,18.446,37.478,,3234.345
BEA,87,Haas F1 Team,18.0,267.0,290.0,279.0,267.0,HARD,13.0,False,False,1,86.419,30.411,18.328,37.68,,
BEA,87,Haas F1 Team,19.0,265.0,284.0,284.0,266.0,HARD,14.0,False,False,1,85.957,30.478,18.319,37.16,,
BEA,87,Haas F1 Team,20.0,265.0,288.0,283.0,272.0,HARD,15.0,False,False,1,86.101,30.482,18.185,37.434,,
BEA,87,Haas F1 Team,21.0,261.0,288.0,283.0,269.0,HARD,16.0,False,False,1,85.862,30.33,18.207,37.325,,
BEA,87,Haas F1 Team,22.0,262.0,290.0,274.0,273.0,HARD,17.0,False,False,1,86.486,30.61,18.187,37.689,,
BEA,87,Haas F1 Team,23.0,262.0,290.0,276.0,270.0,HARD,18.0,False,False,1,86.616,30.388,18.262,37.966,,
BEA,87,Haas F1 Team,24.0,260.0,290.0,282.0,273.0,HARD,19.0,False,False,1,86.701,30.507,18.297,37.897,,
BEA,87,Haas F1 Team,25.0,259.0,296.0,294.0,277.0,HARD,20.0,False,False,12,87.954,31.535,18.375,38.044,,
BEA,87,Haas F1 Team,26.0,178.0,210.0,301.0,282.0,HARD,21.0,False,False,2671,108.459,38.384,24.052,46.023,,
BEA,87,Haas F1 Team,27.0,264.0,300.0,295.0,280.0,HARD,22.0,False,False,1,86.0,30.421,18.081,37.498,,
BEA,87,Haas F1 Team,28.0,265.0,300.0,291.0,287.0,HARD,23.0,False,False,1,85.907,30.323,18.208,37.376,,
BEA,87,Haas F1 Team,29.0,262.0,298.0,290.0,282.0,HARD,24.0,False,False,1,85.869,30.362,18.116,37.391,,
BEA,87,Haas F1 Team,30.0,155.0,183.0,31.0,253.0,HARD,25.0,False,False,1,130.756,39.892,28.496,62.368,,
BEA,87,Haas F1 Team,31.0,252.0,287.0,,231.0,HARD,26.0,False,False,1,,51.309,18.668,,4646.353,
